Samples	Sig1	Sig2	Sig3	Sig4	Sig5	Sig6	Sig7	Sig8	Sig9
Lymph-CLL::SP13327	4376	0	0	0	0	0	0	0	0
Lymph-CLL::SP116740	3247	0	0	0	0	0	0	0	0
Myeloid-AML::SP116788	663	0	0	0	0	0	0	0	0
Myeloid-AML::SP116789	335	0	0	0	0	0	0	0	0
Myeloid-AML::SP116919	21	0	0	0	0	0	0	0	0
Myeloid-AML::SP109002	1391	0	0	0	0	0	0	0	0
Myeloid-AML::SP109001	519	0	0	0	0	0	0	0	0
Myeloid-AML::SP109006	1209	0	0	0	0	0	0	0	0
Myeloid-AML::SP108998	2116	0	0	0	0	0	0	0	0
Myeloid-AML::SP127706	3353	0	0	0	0	0	0	0	0
Myeloid-AML::SP108999	1540	0	0	0	0	0	0	0	0
Myeloid-AML::SP109007	1528	0	0	0	0	0	0	0	0
Myeloid-AML::SP109003	990	0	0	0	0	0	0	0	0
Myeloid-MDS::SP116868	1119	0	0	0	0	0	0	0	0
Myeloid-MDS::SP116794	550	0	0	0	0	0	0	0	0
Myeloid-MDS::SP116791	637	0	0	0	0	0	0	0	0
Myeloid-MDS::SP116866	1074	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116883	2002	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116815	817	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116853	1261	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116901	857	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116830	3072	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116802	846	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116885	2260	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116834	987	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116913	1501	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116799	2282	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116920	446	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116835	1644	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116852	829	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116902	1225	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116871	368	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116820	1488	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116889	1548	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116923	1271	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116829	2816	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116872	352	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116904	269	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116806	1664	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116857	1603	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116888	748	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116818	870	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116837	3162	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116905	376	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116804	1743	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116819	884	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116856	1337	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116839	1860	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116925	922	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116878	1272	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116893	1702	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116876	182	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116927	1324	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116909	1067	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116795	358	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116826	1109	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116891	754	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116860	1158	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116848	1485	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116910	2101	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116797	274	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116862	1773	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116823	832	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116897	416	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116846	966	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116784	83	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116896	423	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116824	648	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116881	997	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116812	1063	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116915	2145	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116786	1347	0	0	0	0	0	0	0	0
Myeloid-MPN::SP116851	477	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101845	13557	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101682	5863	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP61553	2545	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101724	15273	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102103	5652	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102174	9986	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101622	10834	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102161	7263	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101654	8524	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102074	5024	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101694	12156	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101616	12206	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101666	7399	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101558	5887	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102096	5159	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102084	6633	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101580	7041	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102064	6815	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101564	5546	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101921	10583	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101648	7650	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101628	8082	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101708	5040	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102055	2886	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101634	8963	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101588	6688	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101584	7208	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101686	5453	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101532	9066	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101732	15966	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101528	7441	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101536	4098	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101576	10009	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102015	14533	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102168	4401	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101716	13860	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101592	7070	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101658	1946	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102045	19440	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101552	17006	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101519	7156	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101690	13779	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102123	6961	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101662	6352	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101600	2150	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101544	6411	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102133	40624	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101881	10085	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102035	7237	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101642	17059	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101596	5261	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101670	13280	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101674	6450	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101572	3731	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101678	14968	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101740	19236	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101700	7269	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101891	13145	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102143	8649	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102113	6283	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101521	5945	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101526	18260	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101540	4886	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101604	6626	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101548	6641	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101523	6403	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102090	8356	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101795	10174	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP102187	10175	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101515	6428	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101931	13965	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP101610	6816	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP61703	8091	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP59707	1947	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP68659	5255	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP62616	13853	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP59761	5617	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP66960	4235	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP61453	5064	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP63796	5517	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP69155	3980	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP59950	19067	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP59938	7170	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP64976	7473	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP64296	11445	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP65807	11920	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP59803	8551	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP66159	11586	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP63356	6597	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP68348	9418	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP62450	3113	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP67428	7164	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP61713	6488	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP68725	4517	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP67609	12937	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP62110	8994	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP64546	5392	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP63546	9567	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP60322	5908	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP60243	6006	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP63966	5907	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP60362	4057	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP69077	16149	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP67346	10066	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP66687	6732	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP63716	4208	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP65376	14389	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP61343	5431	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP60001	12019	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP59860	9467	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP60610	3250	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP64036	7871	0	0	0	0	0	0	0	0
Ovary-AdenoCA::SP60842	9582	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77443	8707	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP72118	4641	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76891	4393	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125732	95745	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125716	5682	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125746	48393	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125797	6046	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76057	5123	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP69565	17567	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP75202	3910	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110736	4464	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107774	5119	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110779	10832	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107805	9858	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110789	10788	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71846	9076	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70122	3824	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71404	9358	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76955	3343	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107781	4357	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70202	6515	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70677	3225	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70082	2285	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70288	6391	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70266	3720	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107956	10943	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70956	4689	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108017	4161	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71536	3204	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70756	5245	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76675	9335	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71480	4740	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70313	10105	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP73319	2637	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107813	4615	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77339	4622	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76017	5819	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76915	19261	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71974	11102	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70178	6805	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107920	4186	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110798	4385	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107952	5687	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70465	5925	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70780	4983	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110803	3207	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107915	4346	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71132	6230	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71552	8035	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP69573	3899	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP75681	6533	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107874	9189	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110816	2672	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77203	12960	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76515	6963	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110770	5702	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP69812	4049	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76136	8297	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70106	9660	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108059	2915	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108020	5535	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76867	4286	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108088	6165	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71734	4539	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76001	3408	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108033	4267	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110822	11975	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP69762	4691	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107945	4316	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107770	3451	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP73263	4634	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77131	6398	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP75322	18429	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70046	3061	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70932	4336	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71758	1913	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71228	9711	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76353	3242	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP69587	2137	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP69898	9013	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP75977	4615	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70226	5331	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108068	5846	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107784	7605	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP110824	4543	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP76843	5892	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71456	11494	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108065	4899	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP70860	6908	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71084	4683	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP72262	3966	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP69705	7513	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP107786	6424	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71576	3675	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108123	5794	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP74896	4698	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP71950	6345	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP108049	2881	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP116965	32472	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77930	3578	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125807	8095	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125696	8317	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125725	7763	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125752	6110	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP118048	19298	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117981	5060	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125749	5121	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125762	7564	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117164	4872	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117002	7178	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117158	3930	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125691	12411	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125721	4744	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125753	4128	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117972	4172	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125726	5054	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125800	1038	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117745	5975	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117351	4969	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117980	5257	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117878	4046	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125805	4902	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP78013	4957	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP118083	15885	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125772	2654	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117216	6662	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125784	4068	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117323	11503	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP118046	4885	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77888	3417	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125766	7166	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125737	6944	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125763	8539	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125802	4064	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117656	9746	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77872	2314	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117309	5871	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117201	6797	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125685	5644	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117463	5621	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117568	9888	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125717	3804	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125707	281	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125794	4206	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125756	14175	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117441	6140	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125780	5990	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125764	14937	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117690	3734	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125742	3662	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125804	11736	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125695	3906	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77986	1944	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125689	14827	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117523	3878	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125694	4384	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125745	3195	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117001	3295	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117949	7640	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117653	3949	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117522	3692	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125710	4471	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117214	5378	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125768	13334	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117722	4455	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125699	5276	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125771	12570	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125719	7582	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117648	4993	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125760	4825	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125770	55454	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77956	5505	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125785	4828	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125706	9755	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125705	5397	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125715	2215	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP116962	2828	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117660	3835	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117643	13640	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125713	11875	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117760	5002	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP116968	4508	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125775	3366	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125731	4346	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125733	3940	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP78502	2666	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125791	3018	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125755	5055	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117340	10654	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125781	4184	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125783	5817	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP116950	5012	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125712	5150	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125786	6887	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125693	9649	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP116949	15527	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP78533	2821	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117215	6991	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117040	5815	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117476	5026	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP116985	4524	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125769	2687	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125778	17715	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117440	4919	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125730	4247	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125686	4719	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125758	5165	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77848	2985	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117974	5603	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117911	7425	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117165	5104	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117412	7797	0	0	0	0	0	0	0	0
